date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:34	554/554	---MCZ	200	added ('OK')	text/plain	etag:W/%22cacheable:50156eb55e835802aaad8559bf589067%22	https://ap-exgym.myshopify.com/robots.txt		(from )
16:53:35	387717/387717	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a647cbaab5f8d9e444b271fd68fab25f%22	https://ap-exgym.myshopify.com/	D:/exgym/exgym/ap-exgym.myshopify.com/index.html	(from )
16:53:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:35%20GMT	http://ap-exgym.myshopify.com/cdn/shop/files/favicon_32x32.png?v=1613512321	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/files/favicon_32x32.05f49.delayed	(from https://ap-exgym.myshopify.com/)
16:53:36	2400/2400	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2011:44:32%20GMT	https://ap-exgym.myshopify.com/cdn/shop/files/favicon_32x32.png?v=1613512321	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/files/favicon_32x325f49.png	(from https://ap-exgym.myshopify.com/)
16:53:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:36%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/global.scss.css?v=53836585668951235261656106152	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/global.scss7271.css	(from https://ap-exgym.myshopify.com/)
16:53:36	318980/318980	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Nov%202024%2009:43:17%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/global.scss.css?v=53836585668951235261656106152	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/global.scss7271.css	(from https://ap-exgym.myshopify.com/)
16:53:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:36%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min.css?v=60864537659009408731486440230	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min9bb7.css	(from https://ap-exgym.myshopify.com/)
16:53:38	32076/32076	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Nov%202024%2003:37:27%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min.css?v=60864537659009408731486440230	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min9bb7.css	(from https://ap-exgym.myshopify.com/)
16:53:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:39%20GMT	http://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/api.jquery-b0af070cfe3f5cf7c92f9e2a5da2665ee07ed2aad63bb408f8d6672f894a5996.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/api.jquery-b0af070cfe3f5cf7c92f9e2a5da2665ee07ed2aad63bb408f8d6672f894a5996.js	(from https://ap-exgym.myshopify.com/)
16:53:39	95957/95957	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-176d5%22	http://code.jquery.com/jquery-1.11.3.min.js	D:/exgym/exgym/code.jquery.com/jquery-1.11.3.min.js	(from https://ap-exgym.myshopify.com/)
16:53:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:39%20GMT	http://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/option_selection-86cdd286ddf3be7e25d68b9fc5965d7798a3ff6228ff79af67b3f4e41d6a34be.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/option_selection-86cdd286ddf3be7e25d68b9fc5965d7798a3ff6228ff79af67b3f4e41d6a34be.js	(from https://ap-exgym.myshopify.com/)
16:53:40	6070/6070	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2016%20Oct%202024%2021:58:07%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/api.jquery-b0af070cfe3f5cf7c92f9e2a5da2665ee07ed2aad63bb408f8d6672f894a5996.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/api.jquery-b0af070cfe3f5cf7c92f9e2a5da2665ee07ed2aad63bb408f8d6672f894a5996.js	(from https://ap-exgym.myshopify.com/)
16:53:40	9609/9609	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2023%20Oct%202024%2017:24:33%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/option_selection-86cdd286ddf3be7e25d68b9fc5965d7798a3ff6228ff79af67b3f4e41d6a34be.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/themes_support/option_selection-86cdd286ddf3be7e25d68b9fc5965d7798a3ff6228ff79af67b3f4e41d6a34be.js	(from https://ap-exgym.myshopify.com/)
16:53:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:40%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/vendor.js?v=122609139938772732071486694521	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/vendor4414.js	(from https://ap-exgym.myshopify.com/)
16:53:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:41%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/theme.js?v=67646677878128637261487054975	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/themee7dc.js	(from https://ap-exgym.myshopify.com/)
16:53:41	78960/78960	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2004%20Nov%202024%2003:37:27%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/vendor.js?v=122609139938772732071486694521	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/vendor4414.js	(from https://ap-exgym.myshopify.com/)
16:53:41	45253/45253	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20Nov%202024%2012:44:30%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/theme.js?v=67646677878128637261487054975	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/themee7dc.js	(from https://ap-exgym.myshopify.com/)
16:53:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:41%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/api.header.js?v=61970086249993175351487036770	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/api.header8bbe.js	(from https://ap-exgym.myshopify.com/)
16:53:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:42%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min.js?v=33094225484922662671486440230	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min5a62.js	(from https://ap-exgym.myshopify.com/)
16:53:42	61785/61785	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20Nov%202024%2012:44:30%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/api.header.js?v=61970086249993175351487036770	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/api.header8bbe.js	(from https://ap-exgym.myshopify.com/)
16:53:43	253669/253669	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2025%20Oct%202024%2011:58:13%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min.js?v=33094225484922662671486440230	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/jquery-ui.min5a62.js	(from https://ap-exgym.myshopify.com/)
16:53:43	5244/5244	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2006%20Nov%202024%2015:53:43%20GMT	https://ap-exgym.myshopify.com/checkouts/internal/preloads.js?locale=en-TN	D:/exgym/exgym/ap-exgym.myshopify.com/checkouts/internal/preloads4ad3.js	(from https://ap-exgym.myshopify.com/)
16:53:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:44%20GMT	http://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.15.delayed	(from https://ap-exgym.myshopify.com/)
16:53:44	9611/9611	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20Aug%202024%2010:38:01%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.4.0.iife.js	D:/exgym/exgym/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.4.0.iife.js	(from https://ap-exgym.myshopify.com/)
16:53:44	12948/12948	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2031%20Oct%202024%2018:41:25%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	(from https://ap-exgym.myshopify.com/)
16:53:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:45%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang.css?v=133435503985174661931490602629	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang0e47.css	(from https://ap-exgym.myshopify.com/)
16:53:46	223321/223321	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20Nov%202024%2015:52:22%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://ap-exgym.myshopify.com/)
16:53:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:46%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang.js?v=135138524692230780941486440226	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang48a6.js	(from https://ap-exgym.myshopify.com/)
16:53:46	202/202	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Nov%202024%2009:43:22%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang.css?v=133435503985174661931490602629	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang0e47.css	(from https://ap-exgym.myshopify.com/)
16:53:46	514/514	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2024%20Oct%202024%2000:37:07%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang.js?v=135138524692230780941486440226	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/ap_multilang48a6.js	(from https://ap-exgym.myshopify.com/)
16:53:47	261942/261942	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:c4c4168101935a9fab974c0a97f236f6%22	https://ap-exgym.myshopify.com/POST	D:/exgym/exgym/ap-exgym.myshopify.com/POST	(from https://ap-exgym.myshopify.com/)
16:53:47	23551/23551	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:c4c4168101935a9fab974c0a97f236f6%22	https://ap-exgym.myshopify.com/cdn	D:/exgym/exgym/ap-exgym.myshopify.com/cdn	(from https://ap-exgym.myshopify.com/)
16:53:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:47%20GMT	http://ap-exgym.myshopify.com/cdn/s/trekkie.storefront.bda1c7f8ce322425fd3b514c95d393292639cd34.min.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/s/trekkie.storefront.bda1c7f8ce322425fd3b514c95d393292639cd34.min.js	(from https://ap-exgym.myshopify.com/)
16:53:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:49%20GMT	http://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://ap-exgym.myshopify.com/)
16:53:49	117934/117934	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2005%20Nov%202024%2021:36:17%20GMT	https://ap-exgym.myshopify.com/cdn/s/trekkie.storefront.bda1c7f8ce322425fd3b514c95d393292639cd34.min.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/s/trekkie.storefront.bda1c7f8ce322425fd3b514c95d393292639cd34.min.js	(from https://ap-exgym.myshopify.com/)
16:53:49	8298/8298	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2016%20Oct%202024%2022:53:04%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://ap-exgym.myshopify.com/)
16:53:49	18865/18865	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2023%20Oct%202024%2017:02:11%20GMT	https://ap-exgym.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.0.1.min.js	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.0.1.min.js	(from https://ap-exgym.myshopify.com/)
16:53:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:49%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_1.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_1.png	(from https://ap-exgym.myshopify.com/)
16:53:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:50%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=167871754	D:/exgym/exgym/ap-exgym.myshopify.com/indexb25a.html	(from https://ap-exgym.myshopify.com/)
16:53:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:50%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=170601556	D:/exgym/exgym/ap-exgym.myshopify.com/index851e.html	(from https://ap-exgym.myshopify.com/)
16:53:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:50%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=170611412	D:/exgym/exgym/ap-exgym.myshopify.com/index58a6.html	(from https://ap-exgym.myshopify.com/)
16:53:51	828/828	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:50%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_1.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_1.png	(from https://ap-exgym.myshopify.com/)
16:53:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:51%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_2.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_2.png	(from https://ap-exgym.myshopify.com/)
16:53:51	826/826	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:51%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_2.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_2.png	(from https://ap-exgym.myshopify.com/)
16:53:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:51%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_3.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_3.png	(from https://ap-exgym.myshopify.com/)
16:53:52	828/828	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:52%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_3.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_3.png	(from https://ap-exgym.myshopify.com/)
16:53:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:52%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_4.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_4.png	(from https://ap-exgym.myshopify.com/)
16:53:52	828/828	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:52%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_4.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_4.png	(from https://ap-exgym.myshopify.com/)
16:53:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:52%20GMT	http://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_5.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_5.png	(from https://ap-exgym.myshopify.com/)
16:53:53	753/753	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:53%20GMT	https://ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_5.png	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/t/2/assets/currencies_img_5.png	(from https://ap-exgym.myshopify.com/)
16:53:54	265021/265021	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e09b7d6af735686f3bce239d0cccbee8%22	https://ap-exgym.myshopify.com/account/login	D:/exgym/exgym/ap-exgym.myshopify.com/account/login.html	(from https://ap-exgym.myshopify.com/)
16:53:54	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:54%20GMT	https://ap-exgym.myshopify.com/account	D:/exgym/exgym/ap-exgym.myshopify.com/account.2e.delayed	(from https://ap-exgym.myshopify.com/)
16:53:55	265101/265101	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:cd605a2bec5ec31c598cf3ed0df227f9%22	https://ap-exgym.myshopify.com/account/login?return_url=%2Faccount	D:/exgym/exgym/ap-exgym.myshopify.com/account/login4236.html	(from https://ap-exgym.myshopify.com/)
16:53:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:55%20GMT	http://ap-exgym.myshopify.com/cdn/shop/files/leo-exgym-logo-1480996132_178x46.png?v=1613516682	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/files/leo-exgym-logo-1480996132_178x46fc80.png	(from https://ap-exgym.myshopify.com/)
16:53:57	262091/262091	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7c574a407e950d2cfa83306d6a4f5d3c%22	https://ap-exgym.myshopify.com/cart	D:/exgym/exgym/ap-exgym.myshopify.com/cart.html	(from https://ap-exgym.myshopify.com/)
16:53:57	1947/1947	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2015:53:57%20GMT	https://ap-exgym.myshopify.com/cdn/shop/files/leo-exgym-logo-1480996132_178x46.png?v=1613516682	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/files/leo-exgym-logo-1480996132_178x46fc80.png	(from https://ap-exgym.myshopify.com/)
16:53:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:57%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=168378442	D:/exgym/exgym/ap-exgym.myshopify.com/index0e66.html	(from https://ap-exgym.myshopify.com/)
16:53:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:57%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=168527370	D:/exgym/exgym/ap-exgym.myshopify.com/indexb4e2.html	(from https://ap-exgym.myshopify.com/)
16:53:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:58%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=168629194	D:/exgym/exgym/ap-exgym.myshopify.com/indexe8a5.html	(from https://ap-exgym.myshopify.com/)
16:53:58	307382/307382	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:23d8025316b0331feac4e4c8c0ff62dc%22	https://ap-exgym.myshopify.com/collections/all	D:/exgym/exgym/ap-exgym.myshopify.com/collections/all.html	(from https://ap-exgym.myshopify.com/)
16:53:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:53:58%20GMT	http://ap-exgym.myshopify.com/?preview_theme_id=168441738	D:/exgym/exgym/ap-exgym.myshopify.com/index100b.html	(from https://ap-exgym.myshopify.com/)
16:53:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:58%20GMT	https://ap-exgym.myshopify.com/products/disse-turpis-laoreet?preview_theme_id=	D:/exgym/exgym/ap-exgym.myshopify.com/products/disse-turpis-laoreetfe6e	(from https://ap-exgym.myshopify.com/)
16:53:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:59%20GMT	https://ap-exgym.myshopify.com/collections/special/?preview_theme_id=170571540	D:/exgym/exgym/ap-exgym.myshopify.com/collections/special/index0997.html	(from https://ap-exgym.myshopify.com/)
16:53:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:59%20GMT	https://ap-exgym.myshopify.com/collections/collection-deal/?preview_theme_id=167871754	D:/exgym/exgym/ap-exgym.myshopify.com/collections/collection-deal/indexb25a.html	(from https://ap-exgym.myshopify.com/)
16:53:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:59%20GMT	https://ap-exgym.myshopify.com/collections/all/?preview_theme_id=167871754	D:/exgym/exgym/ap-exgym.myshopify.com/collections/all/indexb25a.html	(from https://ap-exgym.myshopify.com/)
16:54:00	361811/361811	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:dfb0b5b1d35bac57316270acaaa637af%22	https://ap-exgym.myshopify.com/products/disse-turpis-laoreet	D:/exgym/exgym/ap-exgym.myshopify.com/products/disse-turpis-laoreet.html	(from https://ap-exgym.myshopify.com/)
16:54:00	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:54:00%20GMT	https://ap-exgym.myshopify.com/collections/special/?preview_theme_id=170571604	D:/exgym/exgym/ap-exgym.myshopify.com/collections/special/indexf7e4.html	(from https://ap-exgym.myshopify.com/)
16:54:00	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:53:59%20GMT	https://ap-exgym.myshopify.com/collections/collection-deal/?preview_theme_id=170571540	D:/exgym/exgym/ap-exgym.myshopify.com/collections/collection-deal/index0997.html	(from https://ap-exgym.myshopify.com/)
16:54:00	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:54:00%20GMT	https://ap-exgym.myshopify.com/collections/collection-deal/?preview_theme_id=170571604	D:/exgym/exgym/ap-exgym.myshopify.com/collections/collection-deal/indexf7e4.html	(from https://ap-exgym.myshopify.com/)
16:54:01	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:54:00%20GMT	https://ap-exgym.myshopify.com/products/disse-turpis-laoreet?preview_theme_id=170571476	D:/exgym/exgym/ap-exgym.myshopify.com/products/disse-turpis-laoreet.365144.delayed	(from https://ap-exgym.myshopify.com/)
16:54:01	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:54:01%20GMT	https://ap-exgym.myshopify.com/products/disse-turpis-laoreet?preview_theme_id=170571540	D:/exgym/exgym/ap-exgym.myshopify.com/products/disse-turpis-laoreet0997	(from https://ap-exgym.myshopify.com/)
16:54:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:54:01%20GMT	http://ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_small.jpg	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_small.jpg	(from https://ap-exgym.myshopify.com/)
16:54:01	2230/2230	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2015:54:01%20GMT	https://ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_small.jpg	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_small.jpg	(from https://ap-exgym.myshopify.com/)
16:54:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:54:02%20GMT	http://ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_0f7e8ba1-f9d9-4226-974a-30b72c120fcc_small.jpg	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_0f7e8ba1-f9d9-4226-974a-30b72c120fcc_small.3b.delayed	(from https://ap-exgym.myshopify.com/)
16:54:03	360403/360403	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:1966f7f22be06246a08665e62093ed71%22	https://ap-exgym.myshopify.com/products/suspendisse-turpis-laoreet-egestas-1	D:/exgym/exgym/ap-exgym.myshopify.com/products/suspendisse-turpis-laoreet-egestas-1.html	(from https://ap-exgym.myshopify.com/)
16:54:03	2230/2230	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2015:54:02%20GMT	https://ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_0f7e8ba1-f9d9-4226-974a-30b72c120fcc_small.jpg	D:/exgym/exgym/ap-exgym.myshopify.com/cdn/shop/products/bodymax-cf380_0f7e8ba1-f9d9-4226-974a-30b72c120fcc_small.jpg	(from https://ap-exgym.myshopify.com/)
16:54:03	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Nov%202024%2015:54:03%20GMT	https://ap-exgym.myshopify.com/products/egestas-lorem-commodo-libero	D:/exgym/exgym/ap-exgym.myshopify.com/products/egestas-lorem-commodo-libero	(from https://ap-exgym.myshopify.com/)
